URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://dicom.nema.org/medical/dicom/current/output/chtml/part16/sect_CID_244.html,2025.2.20250411,active,"1.2.840.10008.6.1.37",Laterality,,"Transitive closure of CID 244 Laterality","StructureDefinition/ext-R5-ImagingStudy.se.laterality","SCT,Other"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-artifactassessment-disposition-for-R4,0.0.1-ballot,draft,,R5-artifactassessment-disposition-for-R4,Cross-version VS for R5.ArtifactAssessmentDisposition for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/artifactassessment-disposition|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-ArtifactAssessment","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-artifactassessment-information-type-for-R4,0.0.1-ballot,draft,,R5-artifactassessment-information-type-for-R4,Cross-version VS for R5.ArtifactAssessmentInformationType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/artifactassessment-information-type|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-ArtifactAssessment","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-artifactassessment-workflow-status-for-R4,0.0.1-ballot,draft,,R5-artifactassessment-workflow-status-for-R4,Cross-version VS for R5.ArtifactAssessmentWorkflowStatus for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/artifactassessment-workflow-status|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-ArtifactAssessment","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-assert-manual-completion-codes-for-R4,0.0.1-ballot,draft,,R5-assert-manual-completion-codes-for-R4,Cross-version VS for R5.AssertionManualCompletionType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/assert-manual-completion-codes|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-TestScript.se.ac.as.dTS","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-assert-operator-codes-for-R4,0.0.1-ballot,draft,,R5-assert-operator-codes-for-R4,Cross-version VS for R5.AssertionOperatorType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/assert-operator-codes|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-TestScript.se.ac.as.operator","hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-assert-response-code-types-for-R4,0.0.1-ballot,draft,,R5-assert-response-code-types-for-R4,Cross-version VS for R5.AssertionResponseTypes for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/assert-response-code-types|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-TestScript.se.ac.as.response","hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-audit-event-severity-for-R4,0.0.1-ballot,draft,,R5-audit-event-severity-for-R4,Cross-version VS for R5.AuditEventSeverity for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/audit-event-severity|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-AuditEvent.severity","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-biologicallyderivedproductdispense-status-for-R4,0.0.1-ballot,draft,,R5-biologicallyderivedproductdispense-status-for-R4,Cross-version VS for R5.BiologicallyDerivedProductDispenseCodes for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/biologicallyderivedproductdispense-status|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-BiologicallyDerivedProductDispense","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-bundle-type-for-R4,0.0.1-ballot,draft,,R5-bundle-type-for-R4,Cross-version VS for R5.BundleType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/bundle-type|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-Bundle.type","hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-care-plan-intent-for-R4,0.0.1-ballot,draft,,R5-care-plan-intent-for-R4,Cross-version VS for R5.CarePlanIntent for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/care-plan-intent|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-CarePlan.intent","hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-characteristic-combination-for-R4,0.0.1-ballot,draft,,R5-characteristic-combination-for-R4,Cross-version VS for R5.CharacteristicCombination for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/characteristic-combination|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-EvidenceVariable.ch.dEV","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-clinical-use-definition-type-for-R4,0.0.1-ballot,draft,,R5-clinical-use-definition-type-for-R4,Cross-version VS for R5.ClinicalUseDefinitionType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/clinical-use-definition-type|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-ClinicalUseDefinition","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-code-search-support-for-R4,0.0.1-ballot,draft,,R5-code-search-support-for-R4,Cross-version VS for R5.CodeSearchSupport for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/code-search-support|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-TerminologyCapabilities.codeSearch","hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-compartment-type-for-R4,0.0.1-ballot,draft,,R5-compartment-type-for-R4,Cross-version VS for R5.CompartmentType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/compartment-type|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-GraphDefinition.li.compartment","hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-composition-status-for-R4,0.0.1-ballot,draft,,R5-composition-status-for-R4,Cross-version VS for R5.CompositionStatus for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/composition-status|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-Composition.status,StructureDefinition/ext-R5-DocumentReference.docStatus","hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-concept-map-relationship-for-R4,0.0.1-ballot,draft,,R5-concept-map-relationship-for-R4,Cross-version VS for R5.ConceptMapRelationship for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/concept-map-relationship|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-ConceptMap.gr.el.ta.relationship,StructureDefinition/ext-R5-ConceptMap.gr.un.relationship","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-conceptmap-attribute-type-for-R4,0.0.1-ballot,draft,,R5-conceptmap-attribute-type-for-R4,Cross-version VS for R5.ConceptMapAttributeType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/conceptmap-attribute-type|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-ConceptMap.additionalAttribute","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-conceptmap-property-type-for-R4,0.0.1-ballot,draft,,R5-conceptmap-property-type-for-R4,Cross-version VS for R5.ConceptMapPropertyType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/conceptmap-property-type|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-ConceptMap.property","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-conceptmap-unmapped-mode-for-R4,0.0.1-ballot,draft,,R5-conceptmap-unmapped-mode-for-R4,Cross-version VS for R5.ConceptMapGroupUnmappedMode for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/conceptmap-unmapped-mode|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-condition-clinical-for-R4,0.0.1-ballot,draft,,R5-condition-clinical-for-R4,Cross-version VS for R5.ConditionClinicalStatusCodes for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/condition-clinical|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-Condition.clinicalStatus","THO"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-condition-precondition-type-for-R4,0.0.1-ballot,draft,,R5-condition-precondition-type-for-R4,Cross-version VS for R5.ConditionPreconditionType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/condition-precondition-type|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-ConditionDefinition","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-condition-questionnaire-purpose-for-R4,0.0.1-ballot,draft,,R5-condition-questionnaire-purpose-for-R4,Cross-version VS for R5.ConditionQuestionnairePurpose for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/condition-questionnaire-purpose|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-ConditionDefinition","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-conformance-expectation-for-R4,0.0.1-ballot,draft,,R5-conformance-expectation-for-R4,Cross-version VS for R5.ConformanceExpectation for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/conformance-expectation|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-Requirements","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-consent-state-codes-for-R4,0.0.1-ballot,draft,,R5-consent-state-codes-for-R4,Cross-version VS for R5.ConsentState for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/consent-state-codes|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-Consent.status","hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-coverage-kind-for-R4,0.0.1-ballot,draft,,R5-coverage-kind-for-R4,Cross-version VS for R5.Kind for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/coverage-kind|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-Coverage.kind","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-detectedissue-status-for-R4,0.0.1-ballot,draft,,R5-detectedissue-status-for-R4,Cross-version VS for R5.DetectedIssueStatus for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/detectedissue-status|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-DetectedIssue.status","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-device-correctiveactionscope-for-R4,0.0.1-ballot,draft,,R5-device-correctiveactionscope-for-R4,Cross-version VS for R5.DeviceCorrectiveActionScope for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/device-correctiveactionscope|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-DeviceDefinition.correctiveAction","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-device-nametype-for-R4,0.0.1-ballot,draft,,R5-device-nametype-for-R4,Cross-version VS for R5.DeviceNameType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/device-nametype|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.",,"hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-device-productidentifierinudi-for-R4,0.0.1-ballot,draft,,R5-device-productidentifierinudi-for-R4,Cross-version VS for R5.DeviceProductionIdentifierInUDI for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/device-productidentifierinudi|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-DeviceDefinition.productionIdentifierInUDI","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-deviceassociation-status-for-R4,0.0.1-ballot,draft,,R5-deviceassociation-status-for-R4,Cross-version VS for R5.DeviceAssociationCodes for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/deviceassociation-status|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-DeviceAssociation","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-deviceassociation-status-reason-for-R4,0.0.1-ballot,draft,,R5-deviceassociation-status-reason-for-R4,Cross-version VS for R5.DeviceAssociationCodes for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/deviceassociation-status-reason|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-DeviceAssociation","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-devicedefinition-regulatory-identifier-type-for-R4,0.0.1-ballot,draft,,R5-devicedefinition-regulatory-identifier-type-for-R4,Cross-version VS for R5.DeviceDefinitionRegulatoryIdentifierType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/devicedefinition-regulatory-identifier-type|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-DeviceDefinition.regulatoryIdentifier","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-devicedispense-status-for-R4,0.0.1-ballot,draft,,R5-devicedispense-status-for-R4,Cross-version VS for R5.DeviceDispenseStatusCodes for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/devicedispense-status|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-DeviceDispense","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-deviceusage-status-for-R4,0.0.1-ballot,draft,,R5-deviceusage-status-for-R4,Cross-version VS for R5.DeviceUsageStatus for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/deviceusage-status|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-DeviceUsage.status,StructureDefinition/ext-R5-DeviceUsage.usageStatus","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-diagnostic-report-status-for-R4,0.0.1-ballot,draft,,R5-diagnostic-report-status-for-R4,Cross-version VS for R5.DiagnosticReportStatus for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/diagnostic-report-status|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-DiagnosticReport.status","hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-discriminator-type-for-R4,0.0.1-ballot,draft,,R5-discriminator-type-for-R4,Cross-version VS for R5.DiscriminatorType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/discriminator-type|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-ElementDefinition.sl.di.type,StructureDefinition/ext-R5-StructureDefinition.di.element,StructureDefinition/ext-R5-StructureDefinition.sn.element","hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-encounter-status-for-R4,0.0.1-ballot,draft,,R5-encounter-status-for-R4,Cross-version VS for R5.EncounterStatus for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/encounter-status|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-EncounterHistory,StructureDefinition/ext-R5-Encounter.status","hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-event-timing-for-R4,0.0.1-ballot,draft,,R5-event-timing-for-R4,Cross-version VS for R5.EventTiming for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/event-timing|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-Timing.re.when","hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-fhir-types-for-R4,0.0.1-ballot,draft,,R5-fhir-types-for-R4,Cross-version VS for R5.FHIRTypes for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/fhir-types|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-Measure.gr.basis,StructureDefinition/ext-R5-OperationDefinition.pa.allowedType,StructureDefinition/ext-R5-Measure.basis","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-filter-operator-for-R4,0.0.1-ballot,draft,,R5-filter-operator-for-R4,Cross-version VS for R5.FilterOperator for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/filter-operator|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-CodeSystem.fi.operator,StructureDefinition/ext-R5-ValueSet.co.in.fi.op","hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-formularyitem-status-for-R4,0.0.1-ballot,draft,,R5-formularyitem-status-for-R4,Cross-version VS for R5.FormularyItemStatusCodes for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/formularyitem-status|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-FormularyItem","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-genomicstudy-status-for-R4,0.0.1-ballot,draft,,R5-genomicstudy-status-for-R4,Cross-version VS for R5.GenomicStudyStatus for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/genomicstudy-status|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-GenomicStudy","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-graph-compartment-use-for-R4,0.0.1-ballot,draft,,R5-graph-compartment-use-for-R4,Cross-version VS for R5.GraphCompartmentUse for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/graph-compartment-use|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-GraphDefinition.li.compartment","hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-group-membership-basis-for-R4,0.0.1-ballot,draft,,R5-group-membership-basis-for-R4,Cross-version VS for R5.GroupMembershipBasis for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/group-membership-basis|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-Group.membership","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-group-type-for-R4,0.0.1-ballot,draft,,R5-group-type-for-R4,Cross-version VS for R5.GroupType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/group-type|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-Group.type","hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-iana-link-relations-for-R4,0.0.1-ballot,draft,,R5-iana-link-relations-for-R4,Cross-version VS for R5.LinkRelationTypes for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/iana-link-relations|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-Bundle.li.relation","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-imagingselection-2dgraphictype-for-R4,0.0.1-ballot,draft,,R5-imagingselection-2dgraphictype-for-R4,Cross-version VS for R5.ImagingSelection2DGraphicType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/imagingselection-2dgraphictype|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-ImagingSelection","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-imagingselection-3dgraphictype-for-R4,0.0.1-ballot,draft,,R5-imagingselection-3dgraphictype-for-R4,Cross-version VS for R5.ImagingSelection3DGraphicType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/imagingselection-3dgraphictype|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-ImagingSelection","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-imagingselection-status-for-R4,0.0.1-ballot,draft,,R5-imagingselection-status-for-R4,Cross-version VS for R5.ImagingSelectionStatus for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/imagingselection-status|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-ImagingSelection","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-ingredient-manufacturer-role-for-R4,0.0.1-ballot,draft,,R5-ingredient-manufacturer-role-for-R4,Cross-version VS for R5.IngredientManufacturerRole for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/ingredient-manufacturer-role|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-Ingredient","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-interaction-trigger-for-R4,0.0.1-ballot,draft,,R5-interaction-trigger-for-R4,Cross-version VS for R5.InteractionTrigger for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/interaction-trigger|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-SubscriptionTopic","hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-inventoryitem-status-for-R4,0.0.1-ballot,draft,,R5-inventoryitem-status-for-R4,Cross-version VS for R5.InventoryItemStatusCodes for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/inventoryitem-status|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-InventoryItem","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-inventoryreport-counttype-for-R4,0.0.1-ballot,draft,,R5-inventoryreport-counttype-for-R4,Cross-version VS for R5.InventoryCountType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/inventoryreport-counttype|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-InventoryReport","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-inventoryreport-status-for-R4,0.0.1-ballot,draft,,R5-inventoryreport-status-for-R4,Cross-version VS for R5.InventoryReportStatus for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/inventoryreport-status|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-InventoryReport","FHIR"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-issue-severity-for-R4,0.0.1-ballot,draft,,R5-issue-severity-for-R4,Cross-version VS for R5.IssueSeverity for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/issue-severity|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-OperationOutcome.is.severity","hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-issue-type-for-R4,0.0.1-ballot,draft,,R5-issue-type-for-R4,Cross-version VS for R5.IssueType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/issue-type|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-OperationOutcome.is.code","hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-item-type-for-R4,0.0.1-ballot,draft,,R5-item-type-for-R4,Cross-version VS for R5.QuestionnaireItemType for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/item-type|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-Questionnaire.it.type","hl7.fhir.r4.core"
http://hl7.org/fhir/uv/xver/5.0/ValueSet/R5-languages-for-R4,0.0.1-ballot,draft,,R5-languages-for-R4,Cross-version VS for R5.CommonLanguages for use in FHIR R4,"This cross-version ValueSet represents concepts from http://hl7.org/fhir/ValueSet/languages|5.0.0 for use in FHIR R4. Concepts not present here have direct `equivalent` mappings crossing all versions from R5 to R4.","StructureDefinition/ext-R5-InventoryItem,StructureDefinition/ext-R5-Citation,StructureDefinition/ext-R5-TC.co.ve.language","hl7.terminology.r5"
